year,month,day,event,start,end
2017,06,01,XRA,1756,1833
2017,06,01,RSP,1911,1911
2017,06,01,XRA,2022,2032
2017,06,01,RSP,2040,2040
2017,06,01,XRA,2131,2322
2017,06,01,RSP,2146,2147
2017,06,01,RSP,2356,2356
2017,06,02,XRA,129,136
2017,06,02,XRA,142,151
2017,06,02,XRA,258,308
2017,06,02,FLA,537,549
2017,06,02,XRA,550,604
2017,06,02,FLA,552,603
2017,06,02,RSP,646,646
2017,06,02,RSP,823,825
2017,06,02,RSP,900,900
2017,06,02,FLA,939,942
2017,06,02,XRA,947,956
2017,06,02,FLA,950,958
2017,06,02,FLA,1021,1024
2017,06,02,FLA,1043,1100
2017,06,02,XRA,1122,1136
2017,06,02,XRA,1215,1229
2017,06,02,RBR,1219,1219
2017,06,02,RSP,1219,1223
2017,06,02,XRA,1332,1405
2017,06,02,FLA,1346,1402
2017,06,02,RSP,1355,1358
2017,06,02,XRA,1443,1501
2017,06,02,FLA,1447,1450
2017,06,02,XRA,1527,1536
2017,06,02,XRA,1750,1801
2017,06,02,FLA,1754,1808
2017,06,02,XRA,1949,2002
2017,06,02,RSP,1949,1951
2017,06,02,FLA,1952,1958
2017,06,03,RSP,354,500
2017,06,03,RBR,605,605
2017,06,03,RSP,605,606
2017,06,03,XRA,937,1005
2017,06,03,RSP,937,938
2017,06,03,RBR,937,938
2017,06,03,RSP,943,954
2017,06,03,RSP,1057,1058
2017,06,03,RSP,1409,1409
2017,06,03,XRA,1447,1500
2017,06,03,RSP,1447,1455
2017,06,03,FLA,1502,1505
2017,06,03,RSP,1529,1532
2017,06,03,XRA,1752,1801
2017,06,03,XRA,1921,1941
2017,06,03,RSP,1928,1933
2017,06,03,XRA,2140,2146
2017,06,03,XRA,2154,2209
2017,06,03,XRA,2344,2358
2017,06,04,XRA,101,116
2017,06,04,XRA,245,254
2017,06,04,XRA,628,636
2017,06,04,XRA,716,730
2017,06,04,XRA,1900,1908
2017,06,04,XRA,2102,2109
2017,06,05,XRA,514,541
2017,06,05,FLA,520,549
2017,06,05,FLA,545,547
2017,06,05,FLA,640,747
2017,06,05,XRA,702,727
2017,06,05,XRA,753,805
2017,06,05,FLA,754,818
2017,06,05,FLA,826,836
2017,06,05,FLA,837,903
2017,06,05,FLA,904,909
2017,06,05,FLA,911,915
2017,06,05,FLA,916,1109
2017,06,05,XRA,936,1005
2017,06,05,FLA,1118,1145
2017,06,05,XRA,1132,1141
2017,06,05,FLA,1149,1149
2017,06,05,FLA,1221,1224
2017,06,05,FLA,1225,1227
2017,06,05,FLA,1234,1242
2017,06,05,FLA,1246,1306
2017,06,05,XRA,1252,1300
2017,06,05,FLA,1426,1433
2017,06,05,XRA,1433,1442
2017,06,05,XRA,1600,1615
2017,06,05,FLA,1603,1617
2017,06,05,FLA,1611,1629
2017,06,05,XRA,1838,1850
2017,06,05,XRA,1914,1926
2017,06,05,FLA,1918,1930
2017,06,06,XRA,103,116
2017,06,06,XRA,312,318
2017,06,06,XRA,511,516
2017,06,06,XRA,927,934
2017,06,06,XRA,1111,1129
2017,06,06,XRA,1155,1200
2017,06,06,XRA,1234,1239
2017,06,06,XRA,1305,1310
2017,06,06,XRA,1318,1325
2017,06,06,XRA,1509,1519
2017,06,06,FLA,1553,1604
2017,06,06,XRA,2027,2059
2017,06,07,XRA,212,356
2017,06,07,XRA,840,857
2017,06,07,XRA,1003,1050
2017,06,07,XRA,1214,1234
2017,06,07,XRA,1622,1724
2017,06,07,FLA,1625,1707
2017,06,08,XRA,338,409
2017,06,08,FLA,349,350
2017,06,09,XRA,1152,1319
2017,06,10,DSF,636,756
2017,06,10,XRA,1018,1029
2017,06,11,XRA,107,223
2017,06,11,XRA,2143,122
2017,06,13,XRA,1845,2022
2017,06,14,DSF,142,1236
2017,06,14,RSP,1401,1403
2017,06,14,XRA,1859,1912
2017,06,15,XRA,515,520
2017,06,15,XRA,626,631
2017,06,15,XRA,730,735
2017,06,15,XRA,903,908
2017,06,15,XRA,1657,1706
2017,06,15,FLA,1659,1704
2017,06,16,RSP,1624,1624
2017,06,16,RSP,1959,2004
2017,06,17,XRA,251,301
2017,06,17,DSF,1239,1358
2017,06,17,RSP,1600,1600
2017,06,18,XRA,910,932
2017,06,18,XRA,1235,1259
2017,06,18,XRA,1333,1354
2017,06,18,FLA,1342,1409
2017,06,18,EPL,1706,1754
2017,06,18,XRA,2130,2148
2017,06,19,XRA,424,436
2017,06,19,RSP,427,433
2017,06,19,XRA,1303,1309
2017,06,19,XRA,1558,1609
2017,06,19,RSP,1601,1602
2017,06,20,XRA,532,550
2017,06,20,XRA,601,848
2017,06,20,RSP,2330,2330
2017,06,22,XRA,36,102
2017,06,23,RSP,745,746
2017,06,23,RSP,1523,1526
2017,06,23,RSP,1924,1924
2017,06,24,RSP,229,235
2017,06,24,RSP,431,431
2017,06,24,RSP,502,502
2017,06,24,RSP,532,600
2017,06,24,RSP,533,600
2017,06,24,RSP,1323,1323
2017,06,24,RSP,1354,1355
2017,06,24,RSP,1413,1427
2017,06,24,RSP,1514,1514
2017,06,24,RSP,1929,1933
2017,06,24,RSP,2110,2111
2017,06,25,RSP,1205,1206
2017,06,25,RSP,1441,1442
2017,06,25,DSF,1720,504
2017,06,26,RSP,405,405
2017,06,26,XRA,723,733
2017,06,27,FLA,448,450
2017,06,27,XRA,729,741
2017,06,27,XRA,2049,2056
2017,06,27,XRA,2109,2119
2017,06,27,FLA,2114,2119
2017,06,28,XRA,1227,1835
2017,07,02,XRA,1223,1259
2017,07,03,XRA,617,625
2017,07,03,FLA,620,631
2017,07,03,FLA,621,624
2017,07,03,XRA,633,639
2017,07,03,FLA,633,648
2017,07,03,FLA,634,642
2017,07,03,XRA,706,712
2017,07,03,XRA,728,734
2017,07,03,XRA,847,908
2017,07,03,XRA,943,1004
2017,07,03,XRA,1031,1103
2017,07,03,XRA,1121,1129
2017,07,03,XRA,1236,1253
2017,07,03,RSP,1305,1305
2017,07,03,XRA,1331,1337
2017,07,03,XRA,1537,1618
2017,07,03,RBR,1615,1615
2017,07,03,RBR,1615,1615
2017,07,03,RSP,1616,1618
2017,07,03,XRA,1747,1802
2017,07,03,XRA,1812,1821
2017,07,03,XRA,1913,1922
2017,07,03,XRA,2051,2056
2017,07,04,XRA,143,223
2017,07,04,XRA,405,444
2017,07,04,RSP,528,529
2017,07,05,XRA,925,931
2017,07,05,XRA,1249,1403
2017,07,05,XRA,1355,1402
2017,07,05,XRA,1633,1639
2017,07,05,RSP,1800,1801
2017,07,05,RBR,1854,1854
2017,07,05,RSP,1923,2056
2017,07,05,FLA,1959,2001
2017,07,05,XRA,2251,2257
2017,07,05,FLA,2253,2302
2017,07,06,RNS,517,534
2017,07,06,XRA,1428,1434
2017,07,06,RSP,1430,1432
2017,07,06,FLA,1453,1554
2017,07,06,RSP,1542,1542
2017,07,06,FLA,1642,1710
2017,07,06,FLA,1725,1734
2017,07,06,XRA,1726,1740
2017,07,07,FLA,119,145
2017,07,07,XRA,122,152
2017,07,07,XRA,158,232
2017,07,07,XRA,354,409
2017,07,07,FLA,435,639
2017,07,07,XRA,746,753
2017,07,07,FLA,913,920
2017,07,07,FLA,1021,1025
2017,07,07,XRA,1040,1052
2017,07,07,FLA,1042,1051
2017,07,07,FLA,1102,1103
2017,07,07,FLA,1117,1143
2017,07,07,XRA,1126,1138
2017,07,07,FLA,1148,1201
2017,07,07,RSP,1148,1149
2017,07,07,FLA,1204,1211
2017,07,07,FLA,1213,1216
2017,07,07,FLA,1222,1231
2017,07,07,FLA,1234,1357
2017,07,07,XRA,1246,1258
2017,07,07,FLA,1302,1306
2017,07,07,XRA,1313,1319
2017,07,07,XRA,1337,1353
2017,07,07,FLA,1348,1354
2017,07,07,FLA,1430,1434
2017,07,07,FLA,1500,1502
2017,07,07,XRA,1507,1515
2017,07,07,FLA,1511,1518
2017,07,07,FLA,1519,1524
2017,07,07,FLA,1547,1547
2017,07,07,FLA,1629,1719
2017,07,07,DSF,1726,427
2017,07,07,XRA,2000,2009
2017,07,07,RBR,2326,2326
2017,07,07,RBR,2329,2329
2017,07,07,RBR,2330,2330
2017,07,08,RBR,55,55
2017,07,08,FLA,325,334
2017,07,08,FLA,427,438
2017,07,08,FLA,457,501
2017,07,08,XRA,506,511
2017,07,08,RBR,508,508
2017,07,08,RBR,511,512
2017,07,08,RBR,525,526
2017,07,08,XRA,538,631
2017,07,08,RBR,545,545
2017,07,08,RBR,548,549
2017,07,08,FLA,600,607
2017,07,08,FLA,621,627
2017,07,08,FLA,715,730
2017,07,08,XRA,757,810
2017,07,08,FLA,800,809
2017,07,08,RBR,813,813
2017,07,08,RBR,816,816
2017,07,08,RBR,820,823
2017,07,08,RBR,839,839
2017,07,08,RBR,850,850
2017,07,08,FLA,854,929
2017,07,08,RBR,903,903
2017,07,08,FLA,934,947
2017,07,08,FLA,958,1002
2017,07,08,RBR,1001,1001
2017,07,08,XRA,1045,1119
2017,07,08,FLA,1058,1112
2017,07,08,RBR,1107,1110
2017,07,08,RSP,1109,1218
2017,07,08,FLA,1116,1119
2017,07,08,RBR,1121,1121
2017,07,08,RBR,1310,1310
2017,07,08,RBR,1316,1316
2017,07,08,RBR,1329,1329
2017,07,08,RBR,1342,1343
2017,07,08,XRA,1346,1355
2017,07,08,RBR,1348,1348
2017,07,08,FLA,1350,1353
2017,07,08,RSP,1351,1425
2017,07,08,RBR,1534,1536
2017,07,08,RBR,1544,1545
2017,07,08,RBR,1548,1548
2017,07,08,FLA,1606,1609
2017,07,08,RBR,1609,1609
2017,07,08,RBR,1613,1613
2017,07,08,RBR,1618,1618
2017,07,08,XRA,1634,1702
2017,07,08,RSP,1635,1636
2017,07,08,FLA,1657,1700
2017,07,08,FLA,1717,1730
2017,07,08,RBR,1731,1732
2017,07,08,RBR,1753,1753
2017,07,08,XRA,1832,1913
2017,07,08,FLA,1842,1845
2017,07,08,RBR,1915,1915
2017,07,08,FLA,1933,2002
2017,07,08,RBR,2003,2003
2017,07,08,RBR,2012,2012
2017,07,08,FLA,2014,2023
2017,07,08,FLA,2027,2039
2017,07,08,RBR,2031,2031
2017,07,08,RNS,2047,2132
2017,07,08,RBR,2047,2047
2017,07,08,RBR,2053,2055
2017,07,08,XRA,2118,2127
2017,07,08,FLA,2119,2217
2017,07,08,XRA,2133,2141
2017,07,08,XRA,2147,2202
2017,07,08,RBR,2152,2153
2017,07,08,RBR,2215,2215
2017,07,08,XRA,2223,2229
2017,07,08,FLA,2226,2239
2017,07,08,FLA,2242,2302
2017,07,08,RBR,2255,2257
2017,07,08,FLA,2305,2318
2017,07,08,XRA,2307,2312
2017,07,08,RBR,2330,2330
2017,07,08,XRA,2350,2357
2017,07,08,FLA,2353,2359
2017,07,09,FLA,0,4
2017,07,09,RNS,18,524
2017,07,09,XRA,120,129
2017,07,09,XRA,222,230
2017,07,09,XRA,302,308
2017,07,09,FLA,304,353
2017,07,09,XRA,309,337
2017,07,09,XRA,615,640
2017,07,09,FLA,621,636
2017,07,09,XRA,728,749
2017,07,09,FLA,730,737
2017,07,09,FLA,813,818
2017,07,09,FLA,824,924
2017,07,09,XRA,855,917
2017,07,09,XRA,1020,1049
2017,07,09,FLA,1022,1052
2017,07,09,FLA,1057,1104
2017,07,09,FLA,1122,1140
2017,07,09,XRA,1144,1228
2017,07,09,FLA,1146,1247
2017,07,09,RSP,1149,1254
2017,07,09,XRA,1405,1412
2017,07,09,FLA,1407,1415
2017,07,09,FLA,1418,1423
2017,07,09,XRA,1435,1449
2017,07,09,FLA,1439,1504
2017,07,09,XRA,1519,1532
2017,07,09,FLA,1524,1535
2017,07,09,XRA,1539,1548
2017,07,09,FLA,1541,1550
2017,07,09,XRA,1620,1632
2017,07,09,FLA,1622,1651
2017,07,09,XRA,1710,1744
2017,07,09,FLA,1714,1804
2017,07,09,XRA,1829,1849
2017,07,09,XRA,1930,1938
2017,07,09,XRA,2008,2015
2017,07,09,XRA,2133,2201
2017,07,09,XRA,2206,2215
2017,07,09,FLA,2309,2338
2017,07,09,XRA,2325,2337
2017,07,10,XRA,0,38
2017,07,10,FLA,6,42
2017,07,10,RNS,355,458
2017,07,10,RBR,555,555
2017,07,10,XRA,752,759
2017,07,10,FLA,755,759
2017,07,10,RSP,1000,10
2017,07,10,RBR,1409,1409
2017,07,10,RBR,1610,1610
2017,07,10,RBR,1624,1625
2017,07,10,RSP,1950,1956
2017,07,10,RNS,2040,2244
2017,07,10,RSP,2054,2359
2017,07,10,RNS,2106,2114
2017,07,11,RSP,0,507
2017,07,11,RSP,0,507
2017,07,11,XRA,109,117
2017,07,11,RNS,109,507
2017,07,11,XRA,158,207
2017,07,11,FLA,202,208
2017,07,11,RNS,311,340
2017,07,11,RSP,340,1809
2017,07,11,XRA,432,439
2017,07,11,FLA,1029,1029
2017,07,11,RBR,1031,1032
2017,07,11,XRA,1257,1310
2017,07,11,FLA,1300,1316
2017,07,11,RSP,1300,1300
2017,07,11,RBR,1300,1301
2017,07,11,DSF,1554,435
2017,07,11,RSP,1610,2359
2017,07,11,XRA,1655,1703
2017,07,11,RSP,1659,1702
2017,07,11,XRA,1750,1757
2017,07,11,RSP,1821,2359
2017,07,11,XRA,1823,1831
2017,07,11,RBR,1825,1826
2017,07,11,RBR,1826,1827
2017,07,11,RBR,1826,1826
2017,07,11,RBR,1826,1826
2017,07,11,FLA,1826,1834
2017,07,11,RBR,1826,1826
2017,07,11,RBR,1826,1826
2017,07,11,XRA,2018,2035
2017,07,11,FLA,2025,2039
2017,07,12,RBR,31,31
2017,07,12,RSP,349,930
2017,07,12,RSP,351,1808
2017,07,12,RBR,421,421
2017,07,12,RBR,644,644
2017,07,12,DSF,900,11
2017,07,12,RSP,930,2022
2017,07,12,RBR,1005,1005
2017,07,12,RSP,1026,2022
2017,07,12,RBR,1040,1040
2017,07,12,RNS,1052,9
2017,07,12,RSP,1137,9
2017,07,12,RBR,1300,1300
2017,07,12,RBR,1417,1418
2017,07,12,RBR,1454,1454
2017,07,12,RSP,1459,1501
2017,07,12,RBR,1543,1545
2017,07,12,RBR,1556,1556
2017,07,12,RSP,1610,2359
2017,07,12,RNS,1716,1833
2017,07,13,RSP,0,329
2017,07,13,RSP,7,507
2017,07,13,RNS,406,706
2017,07,13,RBR,413,413
2017,07,13,RSP,425,1046
2017,07,13,XRA,449,541
2017,07,13,RBR,456,456
2017,07,13,RSP,459,500
2017,07,13,RSP,509,742
2017,07,13,RBR,620,620
2017,07,13,RBR,627,627
2017,07,13,RBR,700,701
2017,07,13,RSP,836,836
2017,07,13,RSP,944,944
2017,07,13,RSP,1112,1251
2017,07,13,XRA,1641,1650
2017,07,13,RBR,1729,1730
2017,07,13,XRA,1738,1750
2017,07,13,FLA,1742,1745
2017,07,13,FLA,1749,1800
2017,07,13,XRA,1750,1802
2017,07,13,RSP,1923,1924
2017,07,13,XRA,1932,1949
2017,07,13,XRA,2001,2011
2017,07,13,RBR,2005,2009
2017,07,13,RSP,2006,2025
2017,07,13,RBR,2006,2011
2017,07,13,RBR,2007,2010
2017,07,13,RSP,2007,2016
2017,07,13,RBR,2007,2011
2017,07,13,RBR,2007,2011
2017,07,13,RBR,2008,2008
2017,07,13,XRA,2044,2052
2017,07,13,FLA,2048,2052
2017,07,13,XRA,2127,2133
2017,07,13,RSP,2133,2133
2017,07,13,XRA,2146,2158
2017,07,13,RSP,2153,2157
2017,07,13,RBR,2217,2217
2017,07,13,RBR,2227,2228
2017,07,13,RBR,2233,2233
2017,07,13,RBR,2236,2241
2017,07,13,RBR,2244,2245
2017,07,13,RBR,2252,2253
2017,07,13,RBR,2256,2259
2017,07,13,RBR,2310,2310
2017,07,13,XRA,2330,2344
2017,07,13,FLA,2333,2337
2017,07,13,RSP,2338,2341
2017,07,13,RBR,2338,2340
2017,07,13,RBR,2338,2339
2017,07,13,RBR,2338,2339
2017,07,13,RBR,2354,2354
2017,07,14,XRA,12,100
2017,07,14,RBR,46,47
2017,07,14,RBR,53,234
2017,07,14,RBR,103,218
2017,07,14,RNS,104,218
2017,07,14,XRA,107,324
2017,07,14,RBR,107,212
2017,07,14,RNS,107,218
2017,07,14,RBR,109,155
2017,07,14,FLA,110,455
2017,07,14,RNS,110,626
2017,07,14,RBR,110,154
2017,07,14,RBR,110,145
2017,07,14,RBR,114,131
2017,07,14,RBR,123,138
2017,07,14,FLA,136,139
2017,07,14,RBR,236,237
2017,07,14,RSP,353,745
2017,07,14,FLA,424,648
2017,07,14,FLA,655,709
2017,07,14,FLA,731,735
2017,07,14,FLA,816,818
2017,07,14,RSP,852,852
2017,07,14,FLA,900,915
2017,07,14,RSP,902,903
2017,07,14,FLA,904,908
2017,07,14,FLA,926,927
2017,07,14,FLA,1004,1008
2017,07,14,FLA,1152,1155
2017,07,14,FLA,1205,1208
2017,07,14,RSP,1700,1700
2017,07,14,FLA,1820,1825
2017,07,14,XRA,1918,1944
2017,07,14,RBR,2213,2213
2017,07,14,RBR,2238,2238
2017,07,14,RBR,2305,2305
2017,07,14,RBR,2328,2328
2017,07,14,RBR,2338,2338
2017,07,15,XRA,20,38
2017,07,15,FLA,24,41
2017,07,15,RBR,137,137
2017,07,15,RBR,151,152
2017,07,15,RBR,155,155
2017,07,15,XRA,222,232
2017,07,15,RBR,223,223
2017,07,15,XRA,235,242
2017,07,15,RBR,243,243
2017,07,15,RBR,318,318
2017,07,15,XRA,346,401
2017,07,15,FLA,355,356
2017,07,15,XRA,406,418
2017,07,15,RSP,510,511
2017,07,15,FLA,540,543
2017,07,15,FLA,608,610
2017,07,15,RBR,611,612
2017,07,15,FLA,619,622
2017,07,15,XRA,739,746
2017,07,15,XRA,901,920
2017,07,15,XRA,1050,1055
2017,07,15,FLA,1052,1053
2017,07,15,RSP,1052,1052
2017,07,15,RSP,1137,1138
2017,07,15,RBR,1248,1250
2017,07,15,RBR,1259,1300
2017,07,15,RBR,1303,1303
2017,07,15,RBR,1417,1417
2017,07,15,RBR,1420,1420
2017,07,15,RSP,1424,1424
2017,07,15,RBR,1427,1427
2017,07,15,RSP,1438,1501
2017,07,15,XRA,1539,1544
2017,07,15,RSP,1540,1543
2017,07,15,RBR,1542,1542
2017,07,15,XRA,1622,1639
2017,07,15,RBR,1629,1629
2017,07,15,RSP,1640,1901
2017,07,15,RBR,1730,1730
2017,07,15,RBR,1744,1746
2017,07,15,RBR,1750,1750
2017,07,15,RBR,1755,1755
2017,07,15,RNS,1800,1810
2017,07,15,RSP,1915,2240
2017,07,15,RSP,1916,2105
2017,07,15,XRA,1926,1944
2017,07,15,RBR,1931,1932
2017,07,15,RBR,1931,1932
2017,07,15,RBR,1932,1932
2017,07,15,RBR,1932,1932
2017,07,15,RBR,1932,1932
2017,07,15,RBR,2011,2012
2017,07,15,RBR,2021,2021
2017,07,15,RBR,2058,2058
2017,07,15,RBR,2205,2205
2017,07,15,RSP,2205,2212
2017,07,15,RSP,2220,2359
2017,07,15,RBR,2351,2351
2017,07,15,RBR,2356,2356
2017,07,16,RBR,43,44
2017,07,16,RSP,118,118
2017,07,16,RBR,118,118
2017,07,16,XRA,158,257
2017,07,16,RBR,159,204
2017,07,16,RSP,159,202
2017,07,16,RBR,159,202
2017,07,16,RBR,200,200
2017,07,16,FLA,202,250
2017,07,16,RBR,229,229
2017,07,16,RNS,251,555
2017,07,16,RBR,314,315
2017,07,16,RBR,322,322
2017,07,16,RBR,431,432
2017,07,16,XRA,544,549
2017,07,16,RBR,641,641
2017,07,16,XRA,723,728
2017,07,16,FLA,725,728
2017,07,16,RSP,725,725
2017,07,16,RBR,725,725
2017,07,16,RBR,725,725
2017,07,16,RBR,911,912
2017,07,16,DSF,920,18
2017,07,16,XRA,1025,1032
2017,07,16,XRA,1032,1037
2017,07,16,XRA,1053,1059
2017,07,16,RBR,1054,1057
2017,07,16,RBR,1054,1054
2017,07,16,RBR,1054,1054
2017,07,16,RBR,1054,1054
2017,07,16,RBR,1057,1057
2017,07,16,XRA,1213,1219
2017,07,16,XRA,1233,1239
2017,07,16,RBR,1237,1237
2017,07,16,RBR,1313,1313
2017,07,16,RBR,1327,1327
2017,07,16,DSF,1640,441
2017,07,16,XRA,1754,1810
2017,07,16,FLA,1802,1808
2017,07,16,RSP,1811,1811
2017,07,16,RSP,1931,1933
2017,07,16,RBR,2015,2015
2017,07,16,XRA,2048,2059
2017,07,16,RSP,2049,2051
2017,07,16,XRA,2128,2136
2017,07,16,RBR,2130,2131
2017,07,16,RBR,2152,2152
2017,07,16,XRA,2232,2239
2017,07,16,XRA,2319,2328
2017,07,16,RBR,2339,2339
2017,07,16,RBR,2339,2339
2017,07,17,RBR,21,21
2017,07,17,XRA,57,108
2017,07,17,RBR,135,135
2017,07,17,XRA,223,232
2017,07,17,XRA,324,331
2017,07,17,RBR,327,327
2017,07,17,XRA,403,409
2017,07,17,RSP,405,406
2017,07,17,RBR,406,406
2017,07,17,RBR,432,432
2017,07,17,RBR,432,432
2017,07,17,RBR,453,453
2017,07,17,XRA,528,536
2017,07,17,RBR,539,539
2017,07,17,RBR,709,709
2017,07,17,XRA,900,909
2017,07,17,XRA,916,925
2017,07,17,DSF,924,2357
2017,07,17,XRA,1013,1020
2017,07,17,RBR,1015,1015
2017,07,17,RSP,1015,1017
2017,07,17,RBR,1015,1016
2017,07,17,RBR,1633,1633
2017,07,17,RBR,1641,1641
2017,07,17,RSP,1658,1658
2017,07,17,RBR,1658,1658
2017,07,17,RNS,1704,1740
2017,07,17,XRA,1709,2050
2017,07,17,RSP,1927,1927
2017,07,18,XRA,6,14
2017,07,18,RBR,26,29
2017,07,18,XRA,31,48
2017,07,18,RBR,108,108
2017,07,18,RBR,137,137
2017,07,18,XRA,431,441
2017,07,18,XRA,500,507
2017,07,18,XRA,511,517
2017,07,18,XRA,532,549
2017,07,18,XRA,621,650
2017,07,18,XRA,820,834
2017,07,18,XRA,2211,2246
2017,07,18,XRA,2354,18
2017,07,19,DSF,1719,506
2017,07,19,XRA,2236,46
2017,07,21,RBR,105,105
2017,07,23,RBR,437,437
2017,07,23,RSP,437,438
2017,07,23,XRA,734,739
2017,07,23,DSF,1707,530
2017,07,23,XRA,2231,2245
2017,07,24,RSP,1649,1649
2017,07,26,FLA,22,27
2017,07,26,DSF,1259,636
2017,07,27,XRA,2107,2149
2017,07,29,DSF,1719,1350
2017,07,31,XRA,316,329
2017,07,31,XRA,904,920
2017,07,31,XRA,1553,1608
2017,07,31,XRA,1717,1727
2017,07,31,XRA,1845,1905
2017,07,31,XRA,2215,2230
2017,07,31,XRA,2322,2341
2017,07,31,XRA,2348,11
2017,08,01,XRA,25,32
2017,08,01,XRA,115,124
2017,08,01,XRA,214,226
2017,08,01,XRA,319,335
2017,08,01,XRA,739,755
2017,08,01,DSF,856,2337
2017,08,01,XRA,950,1001
2017,08,01,XRA,1308,1321
2017,08,01,XRA,1954,2004
2017,08,01,XRA,2251,2301
2017,08,02,XRA,2,18
2017,08,02,RBR,709,709
2017,08,02,XRA,1926,1937
2017,08,02,XRA,2137,2148
2017,08,02,XRA,2353,4
2017,08,03,XRA,19,26
2017,08,03,XRA,1817,1833
2017,08,03,XRA,1855,1923
2017,08,03,FLA,1858,1902
2017,08,05,XRA,1743,1753
2017,08,05,FLA,1745,1801
2017,08,05,XRA,2300,2309
2017,08,06,XRA,222,231
2017,08,06,XRA,952,959
2017,08,10,RSP,1447,1448
2017,08,10,DSF,1655,1346
2017,08,10,RBR,1843,1900
2017,08,11,RBR,1927,1927
2017,08,14,XRA,205,216
2017,08,14,XRA,339,355
2017,08,14,XRA,525,611
2017,08,14,RSP,557,557
2017,08,14,XRA,821,831
2017,08,14,XRA,923,937
2017,08,14,XRA,1039,1049
2017,08,14,XRA,1331,1342
2017,08,14,XRA,1404,1415
2017,08,14,FLA,1416,1531
2017,08,14,FLA,1430,1643
2017,08,14,XRA,1442,1447
2017,08,14,FLA,1531,1612
2017,08,14,XRA,1620,1627
2017,08,14,FLA,1622,1632
2017,08,14,FLA,1657,1948
2017,08,14,XRA,1818,1827
2017,08,14,XRA,1900,1909
2017,08,14,XRA,1924,1930
2017,08,14,FLA,1950,2008
2017,08,14,FLA,2027,2118
2017,08,14,XRA,2056,2109
2017,08,14,FLA,2119,2141
2017,08,14,XRA,2123,2130
2017,08,14,XRA,2146,2217
2017,08,14,FLA,2147,2228
2017,08,14,FLA,2250,2256
2017,08,15,XRA,208,217
2017,08,15,XRA,424,433
2017,08,15,XRA,500,509
2017,08,15,FLA,504,510
2017,08,15,FLA,516,649
2017,08,15,FLA,707,711
2017,08,15,FLA,743,749
2017,08,15,XRA,751,759
2017,08,15,FLA,755,758
2017,08,15,FLA,850,853
2017,08,15,FLA,854,901
2017,08,15,FLA,907,920
2017,08,15,FLA,934,941
2017,08,15,FLA,951,955
2017,08,15,XRA,958,1012
2017,08,15,FLA,1008,1014
2017,08,15,FLA,1018,1018
2017,08,15,FLA,1022,1024
2017,08,15,XRA,1045,1058
2017,08,15,FLA,1049,1055
2017,08,15,XRA,1106,1114
2017,08,15,FLA,1108,1118
2017,08,15,XRA,1120,1130
2017,08,15,FLA,1129,1130
2017,08,15,XRA,1145,1151
2017,08,15,FLA,1149,1158
2017,08,15,FLA,1200,1209
2017,08,15,XRA,1220,1450
2017,08,15,FLA,1222,1236
2017,08,15,FLA,1326,1328
2017,08,15,FLA,1333,1342
2017,08,15,RSP,1341,1513
2017,08,15,RBR,1345,1345
2017,08,15,RNS,1345,1400
2017,08,15,FLA,1451,1455
2017,08,15,XRA,1611,1617
2017,08,15,FLA,1613,1651
2017,08,15,FLA,1810,1818
2017,08,15,XRA,1815,1820
2017,08,15,FLA,1854,1859
2017,08,16,XRA,133,143
2017,08,16,XRA,157,220
2017,08,16,FLA,203,217
2017,08,16,FLA,539,545
2017,08,16,XRA,627,635
2017,08,16,FLA,740,758
2017,08,16,FLA,803,818
2017,08,16,RBR,813,813
2017,08,16,XRA,829,840
2017,08,16,FLA,830,844
2017,08,16,RBR,832,833
2017,08,16,RSP,838,839
2017,08,16,FLA,939,945
2017,08,16,FLA,948,950
2017,08,16,XRA,1011,1021
2017,08,16,FLA,1015,1025
2017,08,16,FLA,1040,1045
2017,08,16,XRA,1106,1116
2017,08,16,XRA,1133,1145
2017,08,16,FLA,1135,1140
2017,08,16,EPL,1603,1658
2017,08,16,FLA,1645,1648
2017,08,16,XRA,1713,1719
2017,08,16,RSP,1713,1714
2017,08,16,RBR,1713,1715
2017,08,16,RSP,1759,1759
2017,08,16,RSP,1805,1852
2017,08,16,XRA,1945,1954
2017,08,16,FLA,2109,2116
2017,08,16,XRA,2149,2159
2017,08,16,XRA,2251,2305
2017,08,16,XRA,2359,8
2017,08,17,FLA,0,20
2017,08,17,XRA,31,41
2017,08,17,FLA,34,42
2017,08,17,RSP,34,34
2017,08,17,RBR,34,345
2017,08,17,FLA,50,111
2017,08,17,XRA,57,105
2017,08,17,RBR,59,59
2017,08,17,RBR,109,109
2017,08,17,RSP,136,136
2017,08,17,RNS,141,227
2017,08,17,XRA,230,239
2017,08,17,FLA,230,239
2017,08,17,RBR,314,314
2017,08,17,RSP,324,325
2017,08,17,RBR,324,324
2017,08,17,XRA,616,621
2017,08,17,RSP,645,646
2017,08,17,FLA,851,858
2017,08,17,XRA,1127,1146
2017,08,17,FLA,1129,1148
2017,08,17,RSP,1140,1141
2017,08,17,FLA,1149,1158
2017,08,17,FLA,1204,1216
2017,08,17,RSP,1303,1304
2017,08,17,RBR,1303,1303
2017,08,17,RSP,1338,1351
2017,08,17,FLA,1353,1426
2017,08,17,RSP,1425,1439
2017,08,17,XRA,1435,1441
2017,08,17,XRA,1613,1618
2017,08,17,RSP,1752,1752
2017,08,17,RSP,1822,1828
2017,08,17,RSP,1912,1913
